,Date_Time,CO(GT),NO2(GT),RH
108,2004-10-05 13:00:00,3.862937062937063,116.24475524475525,38.025000572205
109,2004-10-05 14:00:00,3.844055944055944,115.67132867132867,37.550000190735
110,2004-10-05 15:00:00,3.825174825174825,115.09790209790211,37.349999427795
111,2004-10-05 16:00:00,3.8062937062937063,114.52447552447552,31.824999809265
112,2004-10-05 17:00:00,3.7874125874125872,113.95104895104895,33.050000190735
113,2004-10-05 18:00:00,3.768531468531468,113.37762237762237,40.199998855591
114,2004-10-05 19:00:00,3.7496503496503495,112.8041958041958,47.5
115,2004-10-05 20:00:00,3.730769230769231,112.23076923076923,57.249999046326
116,2004-10-05 21:00:00,3.7118881118881117,111.65734265734265,60.800000190735
117,2004-10-05 22:00:00,3.6930069930069926,111.08391608391608,59.875
118,2004-10-05 23:00:00,3.674125874125874,110.5104895104895,58.275000572205
119,2004-10-06 00:00:00,3.6552447552447553,109.93706293706293,60.224998474121
120,2004-10-06 01:00:00,3.6363636363636362,109.36363636363636,61.424999237061
121,2004-10-06 02:00:00,3.617482517482517,108.79020979020979,68.400001525879
122,2004-10-06 03:00:00,3.5986013986013985,108.21678321678321,65.125001907349
123,2004-10-06 04:00:00,3.57972027972028,107.64335664335664,62.875
124,2004-10-06 05:00:00,3.5608391608391607,107.06993006993007,68.5
125,2004-10-06 06:00:00,3.541958041958042,106.4965034965035,68.47500038147
126,2004-10-06 07:00:00,3.523076923076923,105.92307692307692,70.47500038147
127,2004-10-06 08:00:00,3.5041958041958043,105.34965034965035,67.75
128,2004-10-06 09:00:00,3.4853146853146852,104.77622377622377,61.249999046326
129,2004-10-06 10:00:00,3.4664335664335666,104.2027972027972,55.599998474121
130,2004-10-06 11:00:00,3.4475524475524475,103.62937062937063,46.375
131,2004-10-06 12:00:00,3.428671328671329,103.05594405594405,44.625
132,2004-10-06 13:00:00,3.4097902097902097,102.48251748251748,46.400000572205
133,2004-10-06 14:00:00,3.390909090909091,101.9090909090909,46.049999237061
134,2004-10-06 15:00:00,3.372027972027972,101.33566433566433,43.925000190735
135,2004-10-06 16:00:00,3.3531468531468533,100.76223776223776,36.650000572205
136,2004-10-06 17:00:00,3.3342657342657342,100.18881118881119,37.324999809265
137,2004-10-06 18:00:00,3.3153846153846156,99.61538461538461,44.099999427795
138,2004-10-06 19:00:00,3.2965034965034965,99.04195804195804,49.47500038147
139,2004-10-06 20:00:00,3.277622377622378,98.46853146853147,54.425000190735
140,2004-10-06 21:00:00,3.2587412587412588,97.8951048951049,57.85000038147
141,2004-10-06 22:00:00,3.23986013986014,97.32167832167832,55.800000190735
142,2004-10-06 23:00:00,3.220979020979021,96.74825174825175,62.375
143,2004-10-07 00:00:00,3.2020979020979023,96.17482517482517,64.150001525879
144,2004-10-07 01:00:00,3.1832167832167833,95.6013986013986,60.599999427795
145,2004-10-07 02:00:00,3.164335664335664,95.02797202797203,66.275001525879
146,2004-10-07 03:00:00,3.1454545454545455,94.45454545454545,62.150001525879
147,2004-10-07 04:00:00,3.1265734265734264,93.88111888111888,66.125000953674
148,2004-10-07 05:00:00,3.1076923076923078,93.3076923076923,67.099999427795
149,2004-10-07 06:00:00,3.0888111888111887,92.73426573426573,64.424999237061
150,2004-10-07 07:00:00,3.06993006993007,92.16083916083916,66.424999237061
151,2004-10-07 08:00:00,3.051048951048951,91.58741258741259,62.425000190735
152,2004-10-07 09:00:00,3.0321678321678323,91.01398601398601,56.999999046326
153,2004-10-07 10:00:00,3.013286713286713,90.44055944055944,53.35000038147
154,2004-10-07 11:00:00,2.9944055944055945,89.86713286713287,48.174999237061
155,2004-10-07 12:00:00,2.9755244755244754,89.2937062937063,40.900000572205
156,2004-10-07 13:00:00,2.9566433566433568,88.72027972027972,44.200000762939
157,2004-10-07 14:00:00,2.9377622377622377,88.14685314685315,41.75
158,2004-10-07 15:00:00,2.918881118881119,87.57342657342657,40.699999809265
159,2004-10-07 16:00:00,2.9,87.0,37.550000190735
160,2004-10-07 17:00:00,5.4,111.0,38.5
161,2004-10-07 18:00:00,5.3,119.0,45.775000572205
162,2004-10-07 19:00:00,6.7,128.0,50.60000038147
163,2004-10-07 20:00:00,7.0,117.0,54.674999237061
164,2004-10-07 21:00:00,2.8,92.0,57.074999809265
165,2004-10-07 22:00:00,1.7,73.0,58.199999809265
166,2004-10-07 23:00:00,1.7,60.0,61.275000572205
167,2004-10-08 00:00:00,1.7,60.0,62.000000953674
168,2004-10-08 01:00:00,1.2,53.0,62.500000953674
169,2004-10-08 02:00:00,0.7,47.0,62.050000190735
170,2004-10-08 03:00:00,0.7,45.0,68.52499961853
171,2004-10-08 04:00:00,0.8,43.0,70.25
172,2004-10-08 05:00:00,0.9,47.0,70.075000762939
173,2004-10-08 06:00:00,1.7,50.0,70.02499961853
174,2004-10-08 07:00:00,5.7,81.0,66.5
175,2004-10-08 08:00:00,4.3,75.0,66.874998092651
176,2004-10-08 09:00:00,3.9,87.0,61.074999809265
177,2004-10-08 10:00:00,5.1,128.0,54.700000762939
178,2004-10-08 11:00:00,3.7,105.0,52.525000572205
179,2004-10-08 12:00:00,3.3,101.0,45.800000190735
180,2004-10-08 13:00:00,3.6,100.0,39.249999046326
181,2004-10-08 14:00:00,3.2,98.0,39.599999427795
182,2004-10-08 15:00:00,3.5,98.0,38.39999961853
183,2004-10-08 16:00:00,2.4,98.0,39.425000190735
184,2004-10-08 17:00:00,2.9,90.0,39.824999809265
185,2004-10-08 18:00:00,2.3,84.0,45.925000190735
186,2004-10-08 19:00:00,3.1,101.0,49.5
187,2004-10-08 20:00:00,2.9,98.0,50.925000190735
188,2004-10-08 21:00:00,1.5,76.0,52.22500038147
189,2004-10-08 22:00:00,1.5,71.0,54.449999809265
190,2004-10-08 23:00:00,1.7,71.0,56.125
191,2004-10-09 00:00:00,1.6,66.0,60.575000762939
192,2004-10-09 01:00:00,1.3,62.0,61.525000572205
193,2004-10-09 02:00:00,1.4,58.0,64.466665903727
194,2004-10-09 03:00:00,0.9,53.0,64.400000572205
195,2004-10-09 04:00:00,0.9,48.0,63.925000190735
196,2004-10-09 05:00:00,1.3,53.0,66.724998474121
197,2004-10-09 06:00:00,1.3,55.0,67.474998474121
198,2004-10-09 07:00:00,2.9,63.0,66.27499961853
199,2004-10-09 08:00:00,3.2,69.0,63.699999809265
200,2004-10-09 09:00:00,3.4,84.0,56.0
201,2004-10-09 10:00:00,3.6,95.0,48.175000190735
202,2004-10-09 11:00:00,2.3,80.0,42.449999809265
203,2004-10-09 12:00:00,3.1,87.0,45.300000190735
204,2004-10-09 13:00:00,3.3,94.0,43.900000572205
205,2004-10-09 14:00:00,1.9,76.0,44.300000190735
206,2004-10-09 15:00:00,2.6,92.0,42.324999809265
207,2004-10-09 16:00:00,2.7,94.0,42.900000572205
208,2004-10-09 17:00:00,3.7,110.0,45.074998855591
209,2004-10-09 18:00:00,3.8,109.0,51.199999809265
210,2004-10-09 19:00:00,4.8,122.0,52.674999237061
211,2004-10-09 20:00:00,3.5,107.0,51.724999427795
212,2004-10-09 21:00:00,2.2,83.0,56.449999809265
213,2004-10-09 22:00:00,1.5,62.0,56.02499961853
214,2004-10-09 23:00:00,3.4,89.0,57.5
215,2004-10-10 00:00:00,3.7,103.0,56.924999237061
216,2004-10-10 01:00:00,2.0,74.0,59.22500038147
217,2004-10-10 02:00:00,1.4,52.0,60.22500038147
218,2004-10-10 03:00:00,1.1,45.0,61.300000190735
219,2004-10-10 04:00:00,0.9,38.0,64.000000953674
220,2004-10-10 05:00:00,0.7,39.0,65.574999809265
221,2004-10-10 06:00:00,1.2,59.0,69.125
222,2004-10-10 07:00:00,1.3,56.0,68.224998474121
223,2004-10-10 08:00:00,1.1,51.0,65.200000762939
224,2004-10-10 09:00:00,1.0,51.0,59.02499961853
225,2004-10-10 10:00:00,1.2,58.0,61.550000190735
226,2004-10-10 11:00:00,1.9,68.0,59.550000190735
227,2004-10-10 12:00:00,2.3,81.0,58.75
228,2004-10-10 13:00:00,1.6,73.0,76.825002670288
229,2004-10-10 14:00:00,1.3,69.0,78.02499961853
230,2004-10-10 15:00:00,1.8,81.0,80.5
231,2004-10-10 16:00:00,1.7,82.0,79.100002288818
232,2004-10-10 17:00:00,1.8,71.0,73.100002288818
233,2004-10-10 18:00:00,2.0,81.0,68.60000038147
234,2004-10-10 19:00:00,2.2,87.0,68.299999237061
235,2004-10-10 20:00:00,1.6,72.0,67.72500038147
236,2004-10-10 21:00:00,1.3,63.0,68.64999961853
237,2004-10-10 22:00:00,1.5,63.0,68.10000038147
238,2004-10-10 23:00:00,1.5,63.0,68.39999961853
239,2004-10-11 00:00:00,1.3,55.0,70.52499961853
240,2004-10-11 01:00:00,1.4,52.0,67.924999237061
241,2004-10-11 02:00:00,0.5,32.0,70.375001907349
242,2004-10-11 03:00:00,0.4,30.5,73.824998855591
243,2004-10-11 04:00:00,0.4,29.0,77.72500038147
244,2004-10-11 05:00:00,0.6,44.0,76.89999961853
245,2004-10-11 06:00:00,1.1,53.0,74.89999961853
246,2004-10-11 07:00:00,2.9,62.0,70.325000762939
247,2004-10-11 08:00:00,3.5,68.0,66.60000038147
248,2004-10-11 09:00:00,4.6,85.0,68.875
249,2004-10-11 10:00:00,3.4,88.0,73.425001144409
250,2004-10-11 11:00:00,2.3,82.0,69.599999427795
251,2004-10-11 12:00:00,2.7,91.0,63.975001335144
252,2004-10-11 13:00:00,3.1,87.0,67.424999237061
253,2004-10-11 14:00:00,3.2,90.0,68.875
254,2004-10-11 15:00:00,2.5,97.0,57.574999809265
255,2004-10-11 16:00:00,3.4,99.0,52.025000572205
256,2004-10-11 17:00:00,4.8,109.0,59.06666692098
257,2004-10-11 18:00:00,4.5,95.0,61.449999809265
258,2004-10-11 19:00:00,4.0,80.0,64.199999809265
259,2004-10-11 20:00:00,3.2,76.0,65.14999961853
260,2004-10-11 21:00:00,1.9,62.0,63.349998474121
261,2004-10-11 22:00:00,1.9,57.0,66.075000762939
262,2004-10-11 23:00:00,1.3,57.0,60.85000038147
263,2004-10-12 00:00:00,1.1,54.0,60.650000572205
264,2004-10-12 01:00:00,1.0,50.0,65.175000190735
265,2004-10-12 02:00:00,0.5,44.0,65.050000190735
266,2004-10-12 03:00:00,0.6,39.0,66.874998092651
267,2004-10-12 04:00:00,0.5,34.0,67.500001907349
268,2004-10-12 05:00:00,0.8,44.0,66.675000190735
269,2004-10-12 06:00:00,1.2,74.0,60.60000038147
270,2004-10-12 07:00:00,2.7,101.0,60.824999809265
271,2004-10-12 08:00:00,3.0,103.0,57.824999809265
272,2004-10-12 09:00:00,2.94,102.0,56.425000190735
273,2004-10-12 10:00:00,2.88,101.0,55.949999809265
274,2004-10-12 11:00:00,2.82,100.0,49.099999427795
275,2004-10-12 12:00:00,2.76,99.0,45.825000762939
276,2004-10-12 13:00:00,2.7,98.0,46.000000953674
277,2004-10-12 14:00:00,2.64,97.0,50.550000190735
278,2004-10-12 15:00:00,2.58,96.0,51.599999427795
279,2004-10-12 16:00:00,2.52,95.0,52.624999046326
280,2004-10-12 17:00:00,2.46,94.0,54.150000572205
281,2004-10-12 18:00:00,2.4,93.0,56.224999427795
282,2004-10-12 19:00:00,2.34,92.0,54.14999961853
283,2004-10-12 20:00:00,2.2800000000000002,91.0,57.674999237061
284,2004-10-12 21:00:00,2.2199999999999998,90.0,57.099999427795
285,2004-10-12 22:00:00,2.16,89.0,55.875
286,2004-10-12 23:00:00,2.1,88.0,58.424999237061
287,2004-10-13 00:00:00,2.04,87.0,57.924999237061
288,2004-10-13 01:00:00,1.98,86.0,57.599999427795
289,2004-10-13 02:00:00,1.92,85.0,57.14999961853
290,2004-10-13 03:00:00,1.86,84.0,57.625
291,2004-10-13 04:00:00,1.8,83.0,57.424999237061
292,2004-10-13 05:00:00,1.74,82.0,58.425001144409
293,2004-10-13 06:00:00,1.6800000000000002,81.0,57.425000190735
294,2004-10-13 07:00:00,1.62,80.0,58.10000038147
295,2004-10-13 08:00:00,1.56,79.0,58.25
296,2004-10-13 09:00:00,1.5,78.0,53.200000762939
297,2004-10-13 10:00:00,1.2,72.0,49.875
298,2004-10-13 11:00:00,1.2201149425287356,72.54597701149426,47.64999961853
299,2004-10-13 12:00:00,1.2402298850574711,73.0919540229885,46.050000190735
300,2004-10-13 13:00:00,1.2603448275862068,73.63793103448276,46.474999427795
301,2004-10-13 14:00:00,1.2804597701149425,74.183908045977,48.324999809265
302,2004-10-13 15:00:00,1.3005747126436782,74.72988505747126,52.575000762939
303,2004-10-13 16:00:00,1.3206896551724137,75.27586206896552,58.700000762939
304,2004-10-13 17:00:00,1.3408045977011493,75.82183908045977,55.949999809265
305,2004-10-13 18:00:00,1.360919540229885,76.36781609195403,56.349999427795
306,2004-10-13 19:00:00,1.3810344827586207,76.91379310344827,57.799999237061
307,2004-10-13 20:00:00,1.4011494252873562,77.45977011494253,57.300000190735
308,2004-10-13 21:00:00,1.421264367816092,78.00574712643679,57.074999809265
309,2004-10-13 22:00:00,1.4413793103448276,78.55172413793103,55.475001335144
310,2004-10-13 23:00:00,1.461494252873563,79.09770114942529,55.375
311,2004-10-14 00:00:00,1.4816091954022987,79.64367816091954,56.89999961853
312,2004-10-14 01:00:00,1.5017241379310344,80.1896551724138,56.375
313,2004-10-14 02:00:00,1.5218390804597701,80.73563218390805,56.35000038147
314,2004-10-14 03:00:00,1.5419540229885058,81.2816091954023,54.650000572205
315,2004-10-14 04:00:00,1.5620689655172413,81.82758620689656,55.35000038147
316,2004-10-14 05:00:00,1.582183908045977,82.3735632183908,56.750000953674
317,2004-10-14 06:00:00,1.6022988505747127,82.91954022988506,55.875000953674
318,2004-10-14 07:00:00,1.6224137931034481,83.46551724137932,56.25
319,2004-10-14 08:00:00,1.6425287356321838,84.01149425287356,55.366667429606
320,2004-10-14 09:00:00,1.6626436781609195,84.55747126436782,53.250000953674
321,2004-10-14 10:00:00,1.682758620689655,85.10344827586206,42.175000190735
322,2004-10-14 11:00:00,1.702873563218391,85.64942528735632,39.375000953674
323,2004-10-14 12:00:00,1.7229885057471264,86.19540229885058,41.174999237061
324,2004-10-14 13:00:00,1.743103448275862,86.74137931034483,41.449999809265
325,2004-10-14 14:00:00,1.7632183908045977,87.28735632183908,46.824999809265
326,2004-10-14 15:00:00,1.7833333333333332,87.83333333333334,44.900000572205
327,2004-10-14 16:00:00,1.803448275862069,88.37931034482759,46.724999427795
328,2004-10-14 17:00:00,1.8235632183908046,88.92528735632185,56.60000038147
329,2004-10-14 18:00:00,1.84367816091954,89.47126436781609,60.77499961853
330,2004-10-14 19:00:00,1.8637931034482758,90.01724137931035,59.64999961853
331,2004-10-14 20:00:00,1.8839080459770114,90.5632183908046,69.200000762939
332,2004-10-14 21:00:00,1.904022988505747,91.10919540229885,77.075000762939
333,2004-10-14 22:00:00,1.9241379310344828,91.65517241379311,77.325000762939
334,2004-10-14 23:00:00,1.9442528735632183,92.20114942528735,78.14999961853
335,2004-10-15 00:00:00,1.964367816091954,92.74712643678161,82.27499961853
336,2004-10-15 01:00:00,1.9844827586206897,93.29310344827587,83.825000762939
337,2004-10-15 02:00:00,2.004597701149425,93.83908045977012,84.550001144409
338,2004-10-15 03:00:00,2.0247126436781606,94.38505747126437,77.625
339,2004-10-15 04:00:00,2.0448275862068965,94.93103448275862,79.400001525879
340,2004-10-15 05:00:00,2.064942528735632,95.47701149425288,81.949998855591
341,2004-10-15 06:00:00,2.085057471264368,96.02298850574712,82.949998855591
342,2004-10-15 07:00:00,2.1051724137931034,96.56896551724138,80.375
343,2004-10-15 08:00:00,2.125287356321839,97.11494252873564,77.10000038147
344,2004-10-15 09:00:00,2.1454022988505748,97.66091954022988,70.874998092651
345,2004-10-15 10:00:00,2.1655172413793102,98.20689655172414,51.325000762939
346,2004-10-15 11:00:00,2.185632183908046,98.7528735632184,43.875000953674
347,2004-10-15 12:00:00,2.2057471264367816,99.29885057471265,47.625000953674
348,2004-10-15 13:00:00,2.225862068965517,99.8448275862069,61.450000762939
349,2004-10-15 14:00:00,2.2459770114942526,100.39080459770115,40.399998664856
350,2004-10-15 15:00:00,2.2660919540229885,100.9367816091954,39.875
351,2004-10-15 16:00:00,2.2862068965517244,101.48275862068965,44.5
352,2004-10-15 17:00:00,2.30632183908046,102.02873563218391,48.474999427795
353,2004-10-15 18:00:00,2.3264367816091953,102.57471264367817,53.14999961853
354,2004-10-15 19:00:00,2.346551724137931,103.12068965517241,53.625000953674
355,2004-10-15 20:00:00,2.3666666666666667,103.66666666666667,56.02499961853
356,2004-10-15 21:00:00,2.386781609195402,104.21264367816093,60.39999961853
357,2004-10-15 22:00:00,2.406896551724138,104.75862068965517,78.325000762939
358,2004-10-15 23:00:00,2.4270114942528735,105.30459770114942,70.47500038147
359,2004-10-16 00:00:00,2.447126436781609,105.85057471264369,83.825000762939
360,2004-10-16 01:00:00,2.4672413793103445,106.39655172413794,81.349998474121
361,2004-10-16 02:00:00,2.4873563218390804,106.94252873563218,80.675001144409
362,2004-10-16 03:00:00,2.5074712643678163,107.48850574712644,82.050001144409
363,2004-10-16 04:00:00,2.527586206896552,108.0344827586207,78.424999237061
364,2004-10-16 05:00:00,2.5477011494252872,108.58045977011494,80.525001525879
365,2004-10-16 06:00:00,2.5678160919540227,109.1264367816092,79.049999237061
366,2004-10-16 07:00:00,2.5879310344827586,109.67241379310346,74.77499961853
367,2004-10-16 08:00:00,2.608045977011494,110.2183908045977,70.35000038147
368,2004-10-16 09:00:00,2.62816091954023,110.76436781609195,62.250001907349
369,2004-10-16 10:00:00,2.6482758620689655,111.31034482758622,42.925001144409
370,2004-10-16 11:00:00,2.668390804597701,111.85632183908046,38.949998855591
371,2004-10-16 12:00:00,2.6885057471264364,112.40229885057471,41.25
372,2004-10-16 13:00:00,2.7086206896551723,112.94827586206897,45.550000190735
373,2004-10-16 14:00:00,2.7287356321839082,113.49425287356323,37.449999809265
374,2004-10-16 15:00:00,2.7488505747126437,114.04022988505747,35.89999961853
375,2004-10-16 16:00:00,2.768965517241379,114.58620689655173,35.675000190735
376,2004-10-16 17:00:00,2.7890804597701147,115.13218390804599,42.049999237061
377,2004-10-16 18:00:00,2.8091954022988506,115.67816091954023,46.27499961853
378,2004-10-16 19:00:00,2.829310344827586,116.22413793103448,56.89999961853
379,2004-10-16 20:00:00,2.849425287356322,116.77011494252875,75.5
380,2004-10-16 21:00:00,2.8695402298850574,117.316091954023,78.875
381,2004-10-16 22:00:00,2.889655172413793,117.86206896551724,66.749998092651
382,2004-10-16 23:00:00,2.9097701149425284,118.4080459770115,73.233332316081
383,2004-10-17 00:00:00,2.9298850574712643,118.95402298850576,68.475002288818
384,2004-10-17 01:00:00,2.95,119.5,70.300001144409
385,2004-10-17 02:00:00,2.9701149425287356,120.04597701149426,78.124998092651
386,2004-10-17 03:00:00,2.990229885057471,120.59195402298852,75.5
387,2004-10-17 04:00:00,3.0103448275862066,121.13793103448276,69.52499961853
388,2004-10-17 05:00:00,3.0304597701149425,121.683908045977,71.0
389,2004-10-17 06:00:00,3.0505747126436784,122.22988505747128,75.200000762939
390,2004-10-17 07:00:00,3.070689655172414,122.77586206896552,62.099999427795
391,2004-10-17 08:00:00,3.0908045977011493,123.32183908045977,61.025000572205
392,2004-10-17 09:00:00,3.110919540229885,123.86781609195403,58.700000762939
393,2004-10-17 10:00:00,3.1310344827586203,124.41379310344828,51.949999809265
394,2004-10-17 11:00:00,3.151149425287356,124.95977011494253,42.625
395,2004-10-17 12:00:00,3.171264367816092,125.50574712643679,39.85000038147
396,2004-10-17 13:00:00,3.1913793103448276,126.05172413793105,40.449999809265
397,2004-10-17 14:00:00,3.211494252873563,126.59770114942529,37.300000190735
398,2004-10-17 15:00:00,3.2316091954022985,127.14367816091955,35.174999237061
399,2004-10-17 16:00:00,3.251724137931034,127.68965517241381,36.025000572205
