COOPID,WBANID,Prelim,year,month,day,Tmax,Tmin,Tobs,Tmean,Cdd,Hdd,Prcp,Flag,Snow,Flag,Snwd,meanTmean,meanTmax,meanTmin,highTmax,lowTmin,sumCdd,sumHdd,sumprcp,sumsnow
190770,14739, ,2000,06,5,61,54, ,58,0,7,0, ,0, ,0
190770,14739, ,2000,06,6,56,47, ,52,0,13,4.00, ,0, ,0
190770,14739, ,2000,06,7,69,46, ,58,0,7,0.24, ,0, ,0
190770,14739, ,2000,06,8,75,51, ,63,0,2,0, ,0, ,0
190770,14739, ,2000,06,9,80,63, ,72,7,0,T,null,0, ,0
190770,14739, ,2000,06,10,90,56, ,73,8,0,0, ,0, ,0
190770,14739, ,2000,06,11,61,51, ,56,0,9,0.49, ,0, ,0
190770,14739, ,2000,06,12,54,51, ,53,0,12,0.20, ,0, ,0
190770,14739, ,2000,06,13,59,52, ,56,0,9,0.07, ,0, ,0
190770,14739, ,2000,06,14,61,53, ,57,0,8,0.05, ,0, ,0
190770,14739, ,2000,06,15,68,57, ,63,0,2,0, ,0, ,0
190770,14739, ,2000,06,16,88,63, ,76,11,0,0, ,0, ,0
190770,14739, ,2000,06,17,92,69, ,81,16,0,0.22, ,0, ,0
190770,14739, ,2000,06,18,74,59, ,67,2,0,0.26, ,0, ,0
190770,14739, ,2000,06,19,69,59, ,64,0,1,T,null,0, ,0
190770,14739, ,2000,06,20,79,60, ,70,5,0,0, ,0, ,0
190770,14739, ,2000,06,21,83,61, ,72,7,0,0, ,0, ,0
190770,14739, ,2000,06,22,85,69, ,77,12,0,0.03, ,0, ,0
190770,14739, ,2000,06,23,82,67, ,75,10,0,0, ,0, ,0
190770,14739, ,2000,06,24,73,63, ,68,3,0,0, ,0, ,0
190770,14739, ,2000,06,25,86,64, ,75,10,0,0, ,0, ,0
190770,14739, ,2000,06,26,82,68, ,75,10,0,0.04, ,0, ,0
190770,14739, ,2000,06,27,91,67, ,79,14,0,0.39, ,0, ,0
190770,14739, ,2000,06,28,82,67, ,75,10,0,T,null,0, ,0
190770,14739, ,2000,06,29,73,63, ,68,3,0,0.10, ,0, ,0
190770,14739, ,2000,06,30,79,63, ,71,6,0,T,null,0, ,0,67.3,75.4,59.2,92,46,151,74,6.61,0

190770,14739, ,2000,07,1,77,63, ,70,5,0,0, ,0, ,0
190770,14739, ,2000,07,2,84,63, ,74,9,0,0, ,0, ,0
190770,14739, ,2000,07,3,87,68, ,78,13,0,0, ,0, ,0
190770,14739, ,2000,07,4,83,68, ,76,11,0,T,null,0, ,0
190770,14739, ,2000,07,5,84,64, ,74,9,0,0, ,0, ,0
190770,14739, ,2000,07,6,79,59, ,69,4,0,0, ,0, ,0
190770,14739, ,2000,07,7,73,58, ,66,1,0,0.12, ,0, ,0
190770,14739, ,2000,07,8,79,55, ,67,2,0,0, ,0, ,0
190770,14739, ,2000,07,9,81,64, ,73,8,0,0.47, ,0, ,0
190770,14739, ,2000,07,10,86,68, ,77,12,0,T,null,0, ,0
190770,14739, ,2000,07,11,82,64, ,73,8,0,0, ,0, ,0
190770,14739, ,2000,07,12,85,62, ,74,9,0,0, ,0, ,0
190770,14739, ,2000,07,13,83,67, ,75,10,0,0, ,0, ,0
190770,14739, ,2000,07,14,83,66, ,75,10,0,0, ,0, ,0
190770,14739, ,2000,07,15,76,65, ,71,6,0,0.56, ,0, ,0
190770,14739, ,2000,07,16,72,63, ,68,3,0,0.97, ,0, ,0
190770,14739, ,2000,07,17,68,59, ,64,0,1,T,null,0, ,0
190770,14739, ,2000,07,18,83,65, ,74,9,0,0.60, ,0, ,0
190770,14739, ,2000,07,19,70,61, ,66,1,0,0, ,0, ,0
190770,14739, ,2000,07,20,68,58, ,63,0,2,0, ,0, ,0
190770,14739, ,2000,07,21,81,59, ,70,5,0,0.03, ,0, ,0
190770,14739, ,2000,07,22,81,64, ,73,8,0,0.14, ,0, ,0
190770,14739, ,2000,07,23,80,62, ,71,6,0,0, ,0, ,0
190770,14739, ,2000,07,24,75,63, ,69,4,0,0, ,0, ,0
190770,14739, ,2000,07,25,70,64, ,67,2,0,T,null,0, ,0
190770,14739, ,2000,07,26,65,61, ,63,0,2,0.40, ,0, ,0
190770,14739, ,2000,07,27,65,62, ,64,0,1,1.35, ,0, ,0
190770,14739, ,2000,07,28,70,62, ,66,1,0,0.01, ,0, ,0
190770,14739, ,2000,07,29,79,63, ,71,6,0,T,null,0, ,0
190770,14739, ,2000,07,30,74,65, ,70,5,0,0.04, ,0, ,0
190770,14739, ,2000,07,31,66,63, ,65,0,0,0.51, ,0, ,0,70.0,77.1,62.8,87,55,167,6,5.20,0

190770,14739, ,2000,08,1,66,63, ,65,0,0,0.06, ,0, ,0
190770,14739, ,2000,08,2,73,64, ,69,4,0,T,null,0, ,0
190770,14739, ,2000,08,3,82,69, ,76,11,0,0.07, ,0, ,0
190770,14739, ,2000,08,4,81,67, ,74,9,0,T,null,0, ,0
190770,14739, ,2000,08,5,78,65, ,72,7,0,0, ,0, ,0
190770,14739, ,2000,08,6,81,64, ,73,8,0,0.01, ,0, ,0
190770,14739, ,2000,08,7,89,68, ,79,14,0,0.01, ,0, ,0
190770,14739, ,2000,08,8,87,75, ,81,16,0,0, ,0, ,0
190770,14739, ,2000,08,9,88,71, ,80,15,0,T,null,0, ,0
190770,14739, ,2000,08,10,85,70, ,78,13,0,0.08, ,0, ,0
190770,14739, ,2000,08,11,76,67, ,72,7,0,0, ,0, ,0
190770,14739, ,2000,08,12,72,64, ,68,3,0,0, ,0, ,0
190770,14739, ,2000,08,13,71,61, ,66,1,0,0.11, ,0, ,0
190770,14739, ,2000,08,14,66,62, ,64,0,1,0.41, ,0, ,0
190770,14739, ,2000,08,15,71,63, ,67,2,0,0.01, ,0, ,0
190770,14739, ,2000,08,16,80,65, ,73,8,0,0.91, ,0, ,0
190770,14739, ,2000,08,17,74,60, ,67,2,0,0, ,0, ,0
190770,14739, ,2000,08,18,71,56, ,64,0,1,0.13, ,0, ,0
190770,14739, ,2000,08,19,75,62, ,69,4,0,0.05, ,0, ,0
190770,14739, ,2000,08,20,72,58, ,65,0,0,0, ,0, ,0
190770,14739, ,2000,08,21,75,56, ,66,1,0,0, ,0, ,0
190770,14739, ,2000,08,22,78,59, ,69,4,0,0, ,0, ,0
190770,14739, ,2000,08,23,75,61, ,68,3,0,0.37, ,0, ,0
190770,14739, ,2000,08,24,78,63, ,71,6,0,0, ,0, ,0
190770,14739, ,2000,08,25,77,63, ,70,5,0,0, ,0, ,0
190770,14739, ,2000,08,26,79,62, ,71,6,0,0, ,0, ,0
190770,14739, ,2000,08,27,85,63, ,74,9,0,0, ,0, ,0
190770,14739, ,2000,08,28,72,62, ,67,2,0,0, ,0, ,0
190770,14739, ,2000,08,29,72,58, ,65,0,0,0, ,0, ,0
190770,14739, ,2000,08,30,75,58, ,67,2,0,0, ,0, ,0
190770,14739, ,2000,08,31,86,67, ,77,12,0,0, ,0, ,0,70.3,77.1,63.4,89,56,174,2,2.22,0

190770,14739, ,2000,09,1,87,73, ,80,15,0,0, ,0, ,0
190770,14739, ,2000,09,2,76,61, ,69,4,0,0.66, ,0, ,0
190770,14739, ,2000,09,3,69,61, ,65,0,0,0, ,0, ,0
190770,14739, ,2000,09,4,74,58, ,66,1,0,0.07, ,0, ,0
190770,14739, ,2000,09,5,62,49, ,56,0,9,0, ,0, ,0
190770,14739, ,2000,09,6,62,49, ,56,0,9,0, ,0, ,0
190770,14739, ,2000,09,7,75,51, ,63,0,2,0, ,0, ,0
190770,14739, ,2000,09,8,80,56, ,68,3,0,0, ,0, ,0
190770,14739, ,2000,09,9,83,68, ,76,11,0,0, ,0, ,0
190770,14739, ,2000,09,10,70,60, ,65,0,0,0, ,0, ,0
190770,14739, ,2000,09,11,76,59, ,68,3,0,0, ,0, ,0
190770,14739, ,2000,09,12,83,61, ,72,7,0,0, ,0, ,0
190770,14739, ,2000,09,13,80,63, ,72,7,0,0.10, ,0, ,0
190770,14739, ,2000,09,14,73,57, ,65,0,0,0, ,0, ,0
190770,14739, ,2000,09,15,70,60, ,65,0,0,0.94, ,0, ,0
190770,14739, ,2000,09,16,68,53, ,61,0,4,0, ,0, ,0
190770,14739, ,2000,09,17,70,50, ,60,0,5,0, ,0, ,0
190770,14739, ,2000,09,18,78,59, ,69,4,0,0, ,0, ,0
190770,14739, ,2000,09,19,78,61, ,70,5,0,0.52, ,0, ,0
190770,14739, ,2000,09,20,81,63, ,72,7,0,0.01, ,0, ,0
190770,14739, ,2000,09,21,78,60, ,69,4,0,0.01, ,0, ,0
190770,14739, ,2000,09,22,68,55, ,62,0,3,0, ,0, ,0
190770,14739, ,2000,09,23,70,51, ,61,0,4,T,null,0, ,0
190770,14739, ,2000,09,24,75,54, ,65,0,0,T,null,0, ,0
190770,14739, ,2000,09,25,60,48, ,54,0,11,0, ,0, ,0
190770,14739, ,2000,09,26,56,51, ,54,0,11,0.56, ,0, ,0
190770,14739, ,2000,09,27,68,47, ,58,0,7,0, ,0, ,0
190770,14739, ,2000,09,28,61,42, ,52,0,13,0, ,0, ,0
190770,14739, ,2000,09,29,53,38, ,46,0,19,0, ,0, ,0
190770,14739, ,2000,09,30,65,43, ,54,0,11,0, ,0, ,0,63.5,71.6,55.4,87,38,71,108,2.87,0

190770,14739, ,2000,10,1,70,50, ,60,0,5,0, ,0, ,0
190770,14739, ,2000,10,2,62,51, ,57,0,8,0, ,0, ,0
190770,14739, ,2000,10,3,80,53, ,67,2,0,0, ,0, ,0
190770,14739, ,2000,10,4,73,54, ,64,0,1,0.10, ,0, ,0
190770,14739, ,2000,10,5,58,53, ,56,0,9,0.33, ,0, ,0
190770,14739, ,2000,10,6,59,53, ,56,0,9,0.30, ,0, ,0
190770,14739, ,2000,10,7,62,49, ,56,0,9,0, ,0, ,0
190770,14739, ,2000,10,8,55,43, ,49,0,16,0, ,0, ,0
190770,14739, ,2000,10,9,43,40, ,42,0,23,T,null,0, ,0
190770,14739, ,2000,10,10,51,38, ,45,0,20,0, ,0, ,0
190770,14739, ,2000,10,11,66,41, ,54,0,11,0, ,0, ,0
190770,14739, ,2000,10,12,69,44, ,57,0,8,0, ,0, ,0
190770,14739, ,2000,10,13,74,48, ,61,0,4,0, ,0, ,0
190770,14739, ,2000,10,14,80,55, ,68,3,0,0, ,0, ,0
190770,14739, ,2000,10,15,75,54, ,65,0,0,0, ,0, ,0
190770,14739, ,2000,10,16,54,42, ,48,0,17,0.26, ,0, ,0
190770,14739, ,2000,10,17,53,42, ,48,0,17,T,null,0, ,0
190770,14739, ,2000,10,18,57,51, ,54,0,11,1.03, ,0, ,0
190770,14739, ,2000,10,19,61,49, ,55,0,10,0.05, ,0, ,0
190770,14739, ,2000,10,20,65,46, ,56,0,9,0, ,0, ,0
190770,14739, ,2000,10,21,74,50, ,62,0,3,0, ,0, ,0
190770,14739, ,2000,10,22,58,42, ,50,0,15,0, ,0, ,0
190770,14739, ,2000,10,23,52,39, ,46,0,19,0, ,0, ,0
190770,14739, ,2000,10,24,68,43, ,56,0,9,0, ,0, ,0
190770,14739, ,2000,10,25,63,51, ,57,0,8,0, ,0, ,0
190770,14739, ,2000,10,26,71,50, ,61,0,4,0, ,0, ,0
190770,14739, ,2000,10,27,65,52, ,59,0,6,0, ,0, ,0
190770,14739, ,2000,10,28,60,35, ,48,0,17,0, ,0, ,0
190770,14739, ,2000,10,29,40,34, ,37,0,28,T,null,T,null,0
190770,14739, ,2000,10,30,46,33, ,40,0,25,0.56, ,T,null,0
190770,14739, ,2000,10,31,48,42, ,45,0,20,0.23, ,0, ,0,53.9,61.7,46.0,80,33,5,341,2.86,0

190770,14739, ,2000,11,1,56,41, ,49,0,16,0, ,0, ,0
190770,14739, ,2000,11,2,63,45, ,54,0,11,0, ,0, ,0
190770,14739, ,2000,11,3,60,46, ,53,0,12,0, ,0, ,0
190770,14739, ,2000,11,4,66,46, ,56,0,9,T,null,0, ,0
190770,14739, ,2000,11,5,49,42, ,46,0,19,0.68, ,0, ,0
190770,14739, ,2000,11,6,52,41, ,47,0,18,T,null,0, ,0
190770,14739, ,2000,11,7,59,41, ,50,0,15,0, ,0, ,0
190770,14739, ,2000,11,8,53,46, ,50,0,15,0, ,0, ,0
190770,14739, ,2000,11,9,52,44, ,48,0,17,0, ,0, ,0
190770,14739, ,2000,11,10,50,47, ,49,0,16,1.46, ,0, ,0
190770,14739, ,2000,11,11,53,47, ,50,0,15,0.26, ,0, ,0
190770,14739, ,2000,11,12,56,45, ,51,0,14,0, ,0, ,0
190770,14739, ,2000,11,13,47,42, ,45,0,20,T,null,0, ,0
190770,14739, ,2000,11,14,51,46, ,49,0,16,0.71, ,0, ,0
190770,14739, ,2000,11,15,49,39, ,44,0,21,0.01, ,0, ,0
190770,14739, ,2000,11,16,48,39, ,44,0,21,0, ,0, ,0
190770,14739, ,2000,11,17,54,38, ,46,0,19,0, ,0, ,0
190770,14739, ,2000,11,18,46,34, ,40,0,25,0, ,0, ,0
190770,14739, ,2000,11,19,45,35, ,40,0,25,0, ,0, ,0
190770,14739, ,2000,11,20,45,30, ,38,0,27,T,null,0, ,0
190770,14739, ,2000,11,21,42,33, ,38,0,27,0, ,0, ,0
190770,14739, ,2000,11,22,37,30, ,34,0,31,0, ,0, ,0
190770,14739, ,2000,11,23,35,25, ,30,0,35,0, ,0, ,0
190770,14739, ,2000,11,24,30,19, ,25,0,40,0, ,0, ,0
190770,14739, ,2000,11,25,35,17, ,26,0,39,0, ,0, ,0
190770,14739, ,2000,11,26,49,32, ,41,0,24,1.22, ,0, ,0
190770,14739, ,2000,11,27,52,43, ,48,0,17,T,null,0, ,0
190770,14739, ,2000,11,28,50,43, ,47,0,18,0, ,0, ,0
190770,14739, ,2000,11,29,49,40, ,45,0,20,0.02, ,0, ,0
190770,14739, ,2000,11,30,42,36, ,39,0,26,0.15, ,T,null,0,43.8,49.2,38.4,66,17,0,628,4.51,0

190770,14739, ,2000,12,1,41,28, ,35,0,30,0, ,0, ,0
190770,14739, ,2000,12,2,31,22, ,27,0,38,0, ,0, ,0
190770,14739, ,2000,12,3,35,19, ,27,0,38,0, ,0, ,0
190770,14739, ,2000,12,4,44,25, ,35,0,30,0, ,0, ,0
190770,14739, ,2000,12,5,48,26, ,37,0,28,0, ,0, ,0
190770,14739, ,2000,12,6,32,22, ,27,0,38,0, ,0, ,0
190770,14739, ,2000,12,7,33,22, ,28,0,37,0, ,0, ,0
190770,14739, ,2000,12,8,22,16, ,19,0,46,T,null,9999.9,null,1
190770,14739, ,2000,12,9,31,17, ,24,0,41,0, ,0, ,0
190770,14739, ,2000,12,10,34,17, ,26,0,39,T,null,0.2, ,T
190770,14739, ,2000,12,11,41,32, ,37,0,28,0.06, ,T,null,0
190770,14739, ,2000,12,12,54,24, ,39,0,26,0.02, ,0, ,0
190770,14739, ,2000,12,13,29,18, ,24,0,41,0, ,0, ,0
190770,14739, ,2000,12,14,41,27, ,34,0,31,0.80, ,1.4, ,1
190770,14739, ,2000,12,15,35,23, ,29,0,36,0, ,0, ,T
190770,14739, ,2000,12,16,44,30, ,37,0,28,0.11, ,0, ,T
190770,14739, ,2000,12,17,64,39, ,52,0,13,2.67, ,0, ,0
190770,14739, ,2000,12,18,40,30, ,35,0,30,0.01, ,0, ,0
190770,14739, ,2000,12,19,39,28, ,34,0,31,0.21, ,0, ,0
190770,14739, ,2000,12,20,33,25, ,29,0,36,0.18, ,0.8, ,T
